ID_api,Seasonal_mortality,Age,Activity,Beekeep_for,Qualif,Training,Coop_treat,Bee_population_size,Country,Apiary_Size,Production,Apiarist_book,Org_member,Continue,Breed,Chronic_Depop,ClinSign_Brood,ClinSign_Honeybees,H_Rate_ColMortality,H_Rate_HoneyMortality,OtherEvent,VarroaMites,QueenProblems,Management,Swarm_bought,Swarm_produced,Queen_bought,Queen_produced,Environment,VarroosisV2,ChronicParalysisV2,AmericanFoulbroodV2,NosemosisV2,EuropeanFoulbroodV2,Migration,Merger,Winter_Mortality_Class,Program
5174_B,0,3___45-65,Hobby,3___More than 5 years,Yes,Yes,Yes,1___Less than 51 colonies,GERMANY,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5177_B,0,3___45-65,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,GERMANY,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,1__None,2__1 - 5 queen(s) produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5178_B,0,3___45-65,Hobby,3___More than 5 years,Yes,Yes,Yes,1___Less than 51 colonies,GERMANY,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,Local bees,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5179_B,0,3___45-65,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,GERMANY,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,Local bees,No,No,No,No,No,No,No,No,Livestock,3__2 - 5 swarms bought,1__None,2__1 - 5 queen(s) bought,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,5__21 - 50 %,Second Year
5180_B,0,3___45-65,Hobby,3___More than 5 years,Yes,Yes,Yes,1___Less than 51 colonies,GERMANY,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,Buckfast,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5181_B,0,3___45-65,Hobby,3___More than 5 years,Yes,Yes,Yes,1___Less than 51 colonies,GERMANY,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5182_B,0,3___45-65,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,GERMANY,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,1__None,2__1 - 5 queen(s) produced,Diverse,Not_Suffering,Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,Yes,1__No Mortality,Second Year
5183_B,11,3___45-65,Hobby,3___More than 5 years,Yes,Yes,Yes,1___Less than 51 colonies,GERMANY,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5184_B,0,3___45-65,Hobby,3___More than 5 years,Yes,Yes,Yes,1___Less than 51 colonies,GERMANY,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5185_B,0,3___45-65,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,GERMANY,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,2__1 - 5 queen(s) bought,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5187_B,0,3___45-65,Hobby,3___More than 5 years,No,No,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,No,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,2__1 - 5 queen(s) bought,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,5__21 - 50 %,Second Year
5188_B,0,3___45-65,Professional,3___More than 5 years,Yes,Yes,Yes,6___More than 300 colonies,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,1__None,3__6 - 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,4__11 - 20 %,Second Year
5189_B,0,3___45-65,Hobby,3___More than 5 years,No,No,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5190_B,0,3___45-65,Hobby,3___More than 5 years,Yes,Yes,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,1__None,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5191_B,0,2___30-45,Hobby,2___2-5 years,No,Yes,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,5__21 - 50 %,Second Year
5192_B,0,3___45-65,Hobby,2___2-5 years,No,Yes,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,1__None,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,5__21 - 50 %,Second Year
5193_B,0,3___45-65,Hobby,3___More than 5 years,Yes,Yes,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,No,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5194_B,0,3___45-65,Hobby,2___2-5 years,No,Yes,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,No,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,2__1 - 5 queen(s) bought,2__1 - 5 queen(s) produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5197_B,0,3___45-65,Professional,3___More than 5 years,No,No,Yes,4___151 - 200,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,1__None,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,4__11 - 20 %,Second Year
5198_B,0,3___45-65,Professional,3___More than 5 years,No,Yes,Yes,4___151 - 200,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,1__None,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,Yes,4__11 - 20 %,Second Year
5199_B,0,2___30-45,Hobby,2___2-5 years,No,Yes,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5200_B,0,4___Over 65,Hobby,3___More than 5 years,No,No,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5201_B,0,3___45-65,Professional,3___More than 5 years,No,Yes,Yes,2___51 - 100,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5202_B,0,2___30-45,Hobby,1___Less than 2 years,No,Yes,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,5__21 - 50 %,Second Year
5203_B,0,4___Over 65,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,5__21 - 50 %,Second Year
5206_B,0,3___45-65,Part_time,1___Less than 2 years,No,Yes,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5208_B,0,2___30-45,Part_time,3___More than 5 years,No,Yes,Yes,2___51 - 100,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,Livestock,2__1 swarm bought,1__None,2__1 - 5 queen(s) bought,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,4__11 - 20 %,Second Year
5209_B,0,3___45-65,Professional,3___More than 5 years,No,Yes,Yes,6___More than 300 colonies,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5211_B,0,3___45-65,Hobby,1___Less than 2 years,No,Yes,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,1__None,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5212_B,0,3___45-65,Part_time,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,1__None,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,4__11 - 20 %,Second Year
5213_B,0,4___Over 65,Hobby,3___More than 5 years,No,No,No,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,No,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5214_B,0,3___45-65,Part_time,3___More than 5 years,No,No,Yes,2___51 - 100,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5215_B,25,1___Less than 30,Part_time,2___2-5 years,No,Yes,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,No,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,2__1 - 5 queen(s) bought,2__1 - 5 queen(s) produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,5__21 - 50 %,Second Year
5216_B,0,2___30-45,Hobby,1___Less than 2 years,No,Yes,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,1__None,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5217_B,0,4___Over 65,Part_time,3___More than 5 years,No,Yes,Yes,4___151 - 200,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5218_B,0,3___45-65,Part_time,3___More than 5 years,No,No,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5220_B,0,3___45-65,Hobby,1___Less than 2 years,No,Yes,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,02__Includes pollen production,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,1__None,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5221_B,17,3___45-65,Part_time,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,1__None,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5222_B,0,2___30-45,Hobby,2___2-5 years,No,Yes,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,02__Includes pollen production,Yes,Yes,Yes,Buckfast,No,No,No,No,No,No,No,No,Livestock,3__2 - 5 swarms bought,1__None,1__None,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5223_B,0,3___45-65,Part_time,3___More than 5 years,Yes,Yes,Yes,3___101 - 150,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,1__None,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5224_B,0,4___Over 65,Hobby,3___More than 5 years,No,No,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5225_B,0,4___Over 65,Hobby,3___More than 5 years,No,No,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,1__None,2__1 - 5 queen(s) produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5227_B,0,4___Over 65,Hobby,3___More than 5 years,No,No,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,2__1 - 5 queen(s) bought,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5228_B,0,3___45-65,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5229_B,0,4___Over 65,Hobby,3___More than 5 years,No,No,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5230_B,0,2___30-45,Hobby,3___More than 5 years,No,No,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,02__Includes pollen production,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,1__None,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5231_B,0,4___Over 65,Hobby,3___More than 5 years,No,No,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5232_B,0,3___45-65,Hobby,3___More than 5 years,No,No,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,4__11 - 20 %,Second Year
5233_B,0,4___Over 65,Hobby,3___More than 5 years,No,No,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5234_B,0,4___Over 65,Part_time,3___More than 5 years,No,No,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,2__1 - 5 queen(s) bought,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5235_B,0,3___45-65,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,No,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5236_B,0,3___45-65,Part_time,3___More than 5 years,No,Yes,Yes,2___51 - 100,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,Buckfast,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,5__21 - 50 %,Second Year
5237_B,0,3___45-65,Part_time,3___More than 5 years,No,Yes,Yes,2___51 - 100,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,Buckfast,No,No,No,No,No,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,1__None,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5238_B,0,3___45-65,Professional,3___More than 5 years,No,Yes,Yes,2___51 - 100,FINLAND,5__More than 50 colonies,02__Includes pollen production,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,1__None,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,5__21 - 50 %,Second Year
5239_B,0,3___45-65,Professional,3___More than 5 years,No,Yes,Yes,2___51 - 100,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,1__None,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5241_B,0,3___45-65,Hobby,1___Less than 2 years,No,Yes,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5242_B,0,3___45-65,Part_time,1___Less than 2 years,Yes,Yes,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Production,3__2 - 5 swarms bought,1__None,1__None,2__1 - 5 queen(s) produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,Second Year
5243_B,0,3___45-65,Hobby,1___Less than 2 years,Yes,Yes,Yes,1___Less than 51 colonies,FINLAND,5__More than 50 colonies,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,Yes,5__21 - 50 %,Second Year
